date,type,heatindexm,windchillm,wdire,wdird,windchilli,hail,heatindexi,precipi,thunder,pressurei,snow,pressurem,fog,icon,precipm,conds,tornado,hum,tempi,tempm,dewptm,rain,dewpti,visi,vism,wgusti,metar,wgustm,wspdi,wspdm,
20160101,00:00,-9999,-999,NNE,30,-999,0,-9999,-9999.00,0,29.98,0,1015,0,partlycloudy,-9999.00,Scattered Clouds,0,61,78.8,26.0,18.0,0,64.4,6.2,10.0,-9999.0,METAR VVTS 311700Z 03006KT 9999 FEW020 SCT040 26/18 Q1015 NOSIG,-9999.0,6.9,11.1,
20160101,00:30,-9999,-999,NNE,30,-999,0,-9999,-9999.00,0,29.98,0,1015,0,partlycloudy,-9999.00,Scattered Clouds,0,61,77.0,25.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 311730Z 03005KT 9999 FEW020 SCT040 25/17 Q1015 NOSIG,-9999.0,5.8,9.3,
20160101,01:00,-9999,-999,NNE,30,-999,0,-9999,-9999.00,0,29.98,0,1015,0,partlycloudy,-9999.00,Scattered Clouds,0,61,77.0,25.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 311800Z 03006KT 9999 FEW020 SCT040 25/17 Q1015 NOSIG,-9999.0,6.9,11.1,
20160101,01:30,-9999,-999,NNE,30,-999,0,-9999,-9999.00,0,29.98,0,1015,0,partlycloudy,-9999.00,Scattered Clouds,0,61,77.0,25.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 311830Z 03003KT 9999 FEW020 SCT040 25/17 Q1015 NOSIG,-9999.0,3.5,5.6,
20160101,02:00,-9999,-999,North,10,-999,0,-9999,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Scattered Clouds,0,65,75.2,24.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 311900Z 01005KT 9999 FEW020 SCT040 24/17 Q1014 NOSIG,-9999.0,5.8,9.3,
20160101,02:30,-9999,-999,North,360,-999,0,-9999,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Scattered Clouds,0,65,75.2,24.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 311930Z 36004KT 330V040 9999 FEW020 SCT040 24/17 Q1014 NOSIG,-9999.0,4.6,7.4,
20160101,03:00,-9999,-999,North,360,-999,0,-9999,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Scattered Clouds,0,65,75.2,24.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 312000Z 36004KT 330V030 9999 FEW020 SCT040 24/17 Q1014 NOSIG,-9999.0,4.6,7.4,
20160101,03:30,-9999,-999,North,10,-999,0,-9999,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Scattered Clouds,0,69,73.4,23.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 312030Z 01004KT 330V030 9999 FEW020 SCT040 23/17 Q1014 NOSIG,-9999.0,4.6,7.4,
20160101,04:00,-9999,-999,NNE,30,-999,0,-9999,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Scattered Clouds,0,69,73.4,23.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 312100Z 03004KT 9999 FEW020 SCT040 23/17 Q1014 NOSIG,-9999.0,4.6,7.4,
20160101,04:30,-9999,-999,NNE,30,-999,0,-9999,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Scattered Clouds,0,69,73.4,23.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 312130Z 03004KT 360V060 9999 FEW020 SCT040 23/17 Q1014 NOSIG,-9999.0,4.6,7.4,
20160101,05:00,-9999,-999,NE,40,-999,0,-9999,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Scattered Clouds,0,69,73.4,23.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 312200Z 04003KT 9999 FEW020 SCT040 23/17 Q1014 NOSIG,-9999.0,3.5,5.6,
20160101,05:30,-9999,-999,NE,40,-999,0,-9999,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Scattered Clouds,0,69,73.4,23.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 312230Z 04003KT 9999 FEW020 SCT040 23/17 Q1014 NOSIG,-9999.0,3.5,5.6,
20160101,06:00,-9999,-999,NE,50,-999,0,-9999,-9999.00,0,29.98,0,1015,0,partlycloudy,-9999.00,Scattered Clouds,0,69,73.4,23.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 312300Z 05003KT 9999 FEW020 SCT040 23/17 Q1015 NOSIG,-9999.0,3.5,5.6,
20160101,06:30,-9999,-999,NE,40,-999,0,-9999,-9999.00,0,29.98,0,1015,0,partlycloudy,-9999.00,Partly Cloudy,0,69,73.4,23.0,17.0,0,62.6,6.2,10.0,-9999.0,METAR VVTS 312330Z 04003KT 9999 FEW020 23/17 Q1015 NOSIG,-9999.0,3.5,5.6,
20160101,07:00,-9999,-999,NNE,30,-999,0,-9999,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,65,75.2,24.0,17.0,0,62.6,-9999.0,-9999.0,-9999.0,METAR VVTS 010000Z 03005KT CAVOK 24/17 Q1015 NOSIG,-9999.0,5.8,9.3,
20160101,07:30,-9999,-999,NNE,30,-999,0,-9999,-9999.00,0,30.01,0,1016,0,clear,-9999.00,Clear,0,69,75.2,24.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 010030Z 03005KT CAVOK 24/18 Q1016 NOSIG,-9999.0,5.8,9.3,
20160101,08:00,-9999,-999,NNE,30,-999,0,-9999,-9999.00,0,30.01,0,1016,0,clear,-9999.00,Clear,0,65,77.0,25.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 010100Z 03005KT 360V060 CAVOK 25/18 Q1016 NOSIG,-9999.0,5.8,9.3,
20160101,08:30,-9999,-999,NNE,20,-999,0,-9999,-9999.00,0,30.04,0,1017,0,clear,-9999.00,Clear,0,61,78.8,26.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 010130Z 02004KT 340V080 CAVOK 26/18 Q1017 NOSIG,-9999.0,4.6,7.4,
20160101,09:00,27.9,-999,North,10,-999,0,82.3,-9999.00,0,30.04,0,1017,0,clear,-9999.00,Clear,0,58,80.6,27.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 010200Z 01004KT 330V080 CAVOK 27/18 Q1017 NOSIG,-9999.0,4.6,7.4,
20160101,09:30,28.8,-999,Variable,0,-999,0,83.9,-9999.00,0,30.04,0,1017,0,clear,-9999.00,Clear,0,54,82.4,28.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 010230Z VRB03KT CAVOK 28/18 Q1017 NOSIG,-9999.0,3.5,5.6,
20160101,10:00,29.4,-999,Variable,0,-999,0,85.0,-9999.00,0,30.01,0,1016,0,clear,-9999.00,Clear,0,48,84.2,29.0,17.0,0,62.6,-9999.0,-9999.0,-9999.0,METAR VVTS 010300Z VRB02KT CAVOK 29/17 Q1016 NOSIG,-9999.0,2.3,3.7,
20160101,10:30,31.4,-999,Variable,0,-999,0,88.5,-9999.00,0,30.01,0,1016,0,clear,-9999.00,Clear,0,43,87.8,31.0,17.0,0,62.6,-9999.0,-9999.0,-9999.0,METAR VVTS 010330Z VRB01KT CAVOK 31/17 Q1016 NOSIG,-9999.0,1.2,1.9,
20160101,11:00,30.9,-999,NE,50,-999,0,87.6,-9999.00,0,30.01,0,1016,0,clear,-9999.00,Clear,0,40,87.8,31.0,16.0,0,60.8,-9999.0,-9999.0,-9999.0,METAR VVTS 010400Z 05003KT CAVOK 31/16 Q1016 NOSIG,-9999.0,3.5,5.6,
20160101,11:30,31.9,-999,Variable,0,-999,0,89.5,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,38,89.6,32.0,16.0,0,60.8,-9999.0,-9999.0,-9999.0,METAR VVTS 010430Z VRB03KT CAVOK 32/16 Q1015 NOSIG,-9999.0,3.5,5.6,
20160101,12:00,31.9,-999,Variable,0,-999,0,89.5,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,38,89.6,32.0,16.0,0,60.8,-9999.0,-9999.0,-9999.0,METAR VVTS 010500Z VRB04KT CAVOK 32/16 Q1015 NOSIG,-9999.0,4.6,7.4,
20160101,12:30,33.0,-999,Variable,0,-999,0,91.4,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,36,91.4,33.0,16.0,0,60.8,-9999.0,-9999.0,-9999.0,METAR VVTS 010530Z VRB04KT CAVOK 33/16 Q1014 NOSIG,-9999.0,4.6,7.4,
20160101,13:00,34.0,-999,Variable,0,-999,0,93.3,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,34,93.2,34.0,16.0,0,60.8,-9999.0,-9999.0,-9999.0,METAR VVTS 010600Z VRB01KT CAVOK 34/16 Q1014 NOSIG,-9999.0,1.2,1.9,
20160101,13:30,33.0,-999,Variable,0,-999,0,91.4,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,36,91.4,33.0,16.0,0,60.8,-9999.0,-9999.0,-9999.0,METAR VVTS 010630Z VRB03KT CAVOK 33/16 Q1013 NOSIG,-9999.0,3.5,5.6,
20160101,14:00,34.0,-999,Variable,0,-999,0,93.3,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,34,93.2,34.0,16.0,0,60.8,-9999.0,-9999.0,-9999.0,METAR VVTS 010700Z VRB03KT CAVOK 34/16 Q1013 NOSIG,-9999.0,3.5,5.6,
20160101,14:30,32.6,-999,NNE,20,-999,0,90.7,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,34,91.4,33.0,15.0,0,59.0,-9999.0,-9999.0,-9999.0,METAR VVTS 010730Z 02004KT 330V100 CAVOK 33/15 Q1013 NOSIG,-9999.0,4.6,7.4,
20160101,15:00,33.6,-999,Variable,0,-999,0,92.6,-9999.00,0,29.89,0,1012,0,clear,-9999.00,Clear,0,32,93.2,34.0,15.0,0,59.0,-9999.0,-9999.0,-9999.0,METAR VVTS 010800Z VRB01KT CAVOK 34/15 Q1012 NOSIG,-9999.0,1.2,1.9,
20160101,15:30,33.6,-999,ENE,60,-999,0,92.6,-9999.00,0,29.89,0,1012,0,clear,-9999.00,Clear,0,32,93.2,34.0,15.0,0,59.0,-9999.0,-9999.0,-9999.0,METAR VVTS 010830Z 06006KT 350V120 CAVOK 34/15 Q1012 NOSIG,-9999.0,6.9,11.1,
20160101,16:00,32.6,-999,Variable,0,-999,0,90.7,-9999.00,0,29.89,0,1012,0,clear,-9999.00,Clear,0,34,91.4,33.0,15.0,0,59.0,-9999.0,-9999.0,-9999.0,METAR VVTS 010900Z VRB04KT CAVOK 33/15 Q1012 NOSIG,-9999.0,4.6,7.4,
20160101,16:30,31.9,-999,Variable,0,-999,0,89.5,-9999.00,0,29.89,0,1012,0,clear,-9999.00,Clear,0,38,89.6,32.0,16.0,0,60.8,-9999.0,-9999.0,-9999.0,METAR VVTS 010930Z VRB03KT CAVOK 32/16 Q1012 NOSIG,-9999.0,3.5,5.6,
20160101,17:00,32.8,-999,East,100,-999,0,91.1,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,43,89.6,32.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 011000Z 10005KT 070V190 CAVOK 32/18 Q1013 NOSIG,-9999.0,5.8,9.3,
20160101,17:30,31.9,-999,South,190,-999,0,89.4,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,55,86.0,30.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011030Z 19007KT 160V220 CAVOK 30/20 Q1013 NOSIG,-9999.0,8.1,13.0,
20160101,18:00,30.7,-999,South,180,-999,0,87.3,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,58,84.2,29.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011100Z 18007KT CAVOK 29/20 Q1013 NOSIG,-9999.0,8.1,13.0,
20160101,18:30,30.7,-999,South,170,-999,0,87.3,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,58,84.2,29.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011130Z 17006KT CAVOK 29/20 Q1013 NOSIG,-9999.0,6.9,11.1,
20160101,19:00,30.7,-999,South,190,-999,0,87.3,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,58,84.2,29.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011200Z 19006KT CAVOK 29/20 Q1014 NOSIG,-9999.0,6.9,11.1,
20160101,19:30,29.7,-999,South,190,-999,0,85.4,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,62,82.4,28.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011230Z 19005KT 160V220 CAVOK 28/20 Q1014 NOSIG,-9999.0,5.8,9.3,
20160101,20:00,29.7,-999,South,180,-999,0,85.4,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,62,82.4,28.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011300Z 18005KT 140V210 CAVOK 28/20 Q1014 NOSIG,-9999.0,5.8,9.3,
20160101,20:30,29.7,-999,Variable,0,-999,0,85.4,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,62,82.4,28.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011330Z VRB02KT CAVOK 28/20 Q1014 NOSIG,-9999.0,2.3,3.7,
20160101,21:00,28.5,-999,Variable,0,-999,0,83.2,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,65,80.6,27.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011400Z VRB03KT CAVOK 27/20 Q1014 NOSIG,-9999.0,3.5,5.6,
20160101,21:30,28.5,-999,Variable,0,-999,0,83.2,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,65,80.6,27.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011430Z VRB02KT CAVOK 27/20 Q1015 NOSIG,-9999.0,2.3,3.7,
20160101,22:00,28.5,-999,Variable,0,-999,0,83.2,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,65,80.6,27.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011500Z VRB03KT CAVOK 27/20 Q1015 NOSIG,-9999.0,3.5,5.6,
20160101,22:30,28.9,-999,NNW,330,-999,0,83.9,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,70,80.6,27.0,21.0,0,69.8,-9999.0,-9999.0,-9999.0,METAR VVTS 011530Z 33004KT 260V360 CAVOK 27/21 Q1015 NOSIG,-9999.0,4.6,7.4,
20160101,23:00,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,69,78.8,26.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011600Z VRB03KT CAVOK 26/20 Q1015 NOSIG,-9999.0,3.5,5.6,
20160101,23:30,-9999,-999,West,260,-999,0,-9999,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,74,77.0,25.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011630Z 26004KT CAVOK 25/20 Q1015 NOSIG,-9999.0,4.6,7.4,
20160102,00:00,-9999,-999,West,270,-999,0,-9999,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,78,77.0,25.0,21.0,0,69.8,-9999.0,-9999.0,-9999.0,METAR VVTS 011700Z 27003KT CAVOK 25/21 Q1015 NOSIG,-9999.0,3.5,5.6,
20160102,00:30,-9999,-999,NW,310,-999,0,-9999,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,74,77.0,25.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011730Z 31003KT CAVOK 25/20 Q1014 NOSIG,-9999.0,3.5,5.6,
20160102,01:00,-9999,-999,NW,310,-999,0,-9999,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,69,77.0,25.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 011800Z 31004KT CAVOK 25/19 Q1014 NOSIG,-9999.0,4.6,7.4,
20160102,01:30,-9999,-999,NNW,330,-999,0,-9999,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,65,77.0,25.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 011830Z 33003KT CAVOK 25/18 Q1014 NOSIG,-9999.0,3.5,5.6,
20160102,02:00,-9999,-999,NW,320,-999,0,-9999,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,65,77.0,25.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 011900Z 32004KT CAVOK 25/18 Q1014 NOSIG,-9999.0,4.6,7.4,
20160102,02:30,-9999,-999,NW,320,-999,0,-9999,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,69,75.2,24.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 011930Z 32004KT 270V350 CAVOK 24/18 Q1013 NOSIG,-9999.0,4.6,7.4,
20160102,03:00,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,69,75.2,24.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 012000Z VRB03KT CAVOK 24/18 Q1013 NOSIG,-9999.0,3.5,5.6,
20160102,03:30,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,73,75.2,24.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 012030Z VRB03KT CAVOK 24/19 Q1013 NOSIG,-9999.0,3.5,5.6,
20160102,04:00,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,73,75.2,24.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 012100Z VRB03KT CAVOK 24/19 Q1014 NOSIG,-9999.0,3.5,5.6,
20160102,04:30,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,78,73.4,23.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 012130Z VRB03KT CAVOK 23/19 Q1014 NOSIG,-9999.0,3.5,5.6,
20160102,05:00,-9999,-999,NW,320,-999,0,-9999,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,78,73.4,23.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 012200Z 32003KT CAVOK 23/19 Q1014 NOSIG,-9999.0,3.5,5.6,
20160102,05:30,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Partly Cloudy,0,78,73.4,23.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 012230Z VRB02KT 9999 FEW017 23/19 Q1014 NOSIG,-9999.0,2.3,3.7,
20160102,06:00,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Partly Cloudy,0,78,73.4,23.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 012300Z VRB01KT 9999 FEW017 23/19 Q1014 NOSIG,-9999.0,1.2,1.9,
20160102,06:30,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,29.98,0,1015,0,unknown,-9999.00,Unknown,0,78,73.4,23.0,19.0,0,66.2,5.0,8.0,-9999.0,METAR VVTS 012330Z VRB01KT 8000 NSC 23/19 Q1015 NOSIG,-9999.0,1.2,1.9,
20160102,07:00,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,73,75.2,24.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 020000Z VRB01KT CAVOK 24/19 Q1015 NOSIG,-9999.0,1.2,1.9,
20160102,07:30,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,29.98,0,1015,0,partlycloudy,-9999.00,Partly Cloudy,0,74,77.0,25.0,20.0,0,68.0,5.6,9.0,-9999.0,METAR VVTS 020030Z VRB02KT 9000 FEW100 25/20 Q1015 NOSIG,-9999.0,2.3,3.7,
20160102,08:00,-9999,-999,Variable,0,-999,0,-9999,-9999.00,0,30.01,0,1016,0,clear,-9999.00,Clear,0,65,78.8,26.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 020100Z VRB03KT CAVOK 26/19 Q1016 NOSIG,-9999.0,3.5,5.6,
20160102,08:30,28.2,-999,Variable,0,-999,0,82.7,-9999.00,0,30.01,0,1016,0,clear,-9999.00,Clear,0,61,80.6,27.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 020130Z VRB02KT CAVOK 27/19 Q1016 NOSIG,-9999.0,2.3,3.7,
20160102,09:00,29.2,-999,Variable,0,-999,0,84.6,-9999.00,0,30.01,0,1016,0,clear,-9999.00,Clear,0,58,82.4,28.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 020200Z VRB02KT CAVOK 28/19 Q1016 NOSIG,-9999.0,2.3,3.7,
20160102,09:30,30.3,-999,Variable,0,-999,0,86.6,-9999.00,0,30.01,0,1016,0,clear,-9999.00,Clear,0,55,84.2,29.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 020230Z VRB02KT CAVOK 29/19 Q1016 NOSIG,-9999.0,2.3,3.7,
20160102,10:00,31.2,-999,Variable,0,-999,0,88.2,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,51,86.0,30.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 020300Z VRB02KT CAVOK 30/19 Q1015 NOSIG,-9999.0,2.3,3.7,
20160102,10:30,32.4,-999,ESE,110,-999,0,90.4,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,49,87.8,31.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 020330Z 11004KT 020V170 CAVOK 31/19 Q1015 NOSIG,-9999.0,4.6,7.4,
20160102,11:00,32.8,-999,Variable,0,-999,0,91.1,-9999.00,0,29.98,0,1015,0,clear,-9999.00,Clear,0,43,89.6,32.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 020400Z VRB02KT CAVOK 32/18 Q1015 NOSIG,-9999.0,2.3,3.7,
20160102,11:30,34.0,-999,East,80,-999,0,93.2,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,41,91.4,33.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 020430Z 08005KT CAVOK 33/18 Q1014 NOSIG,-9999.0,5.8,9.3,
20160102,12:00,34.0,-999,Variable,0,-999,0,93.2,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,41,91.4,33.0,18.0,0,64.4,-9999.0,-9999.0,-9999.0,METAR VVTS 020500Z VRB03KT CAVOK 33/18 Q1014 NOSIG,-9999.0,3.5,5.6,
20160102,12:30,34.0,-999,Variable,0,-999,0,93.2,-9999.00,0,29.92,0,1013,0,partlycloudy,-9999.00,Scattered Clouds,0,41,91.4,33.0,18.0,0,64.4,6.2,10.0,-9999.0,METAR VVTS 020530Z VRB02KT 9999 FEW020 SCT040 33/18 Q1013 NOSIG,-9999.0,2.3,3.7,
20160102,13:00,34.0,-999,South,180,-999,0,93.2,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Scattered Clouds,0,41,91.4,33.0,18.0,0,64.4,6.2,10.0,-9999.0,METAR VVTS 020600Z 18004KT 130V220 9999 SCT017 SCT040 33/18 Q1012 NOSIG,-9999.0,4.6,7.4,
20160102,13:30,34.0,-999,Variable,0,-999,0,93.2,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Scattered Clouds,0,41,91.4,33.0,18.0,0,64.4,6.2,10.0,-9999.0,METAR VVTS 020630Z VRB03KT 9999 SCT017 SCT040 33/18 Q1012 NOSIG,-9999.0,3.5,5.6,
20160102,14:00,34.5,-999,SW,220,-999,0,94.0,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Scattered Clouds,0,43,91.4,33.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 020700Z 22003KT 9999 FEW017 SCT040 33/19 Q1012 NOSIG,-9999.0,3.5,5.6,
20160102,14:30,34.5,-999,South,170,-999,0,94.0,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Scattered Clouds,0,43,91.4,33.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 020730Z 17004KT 100V250 9999 FEW017 SCT040 33/19 Q1011 NOSIG,-9999.0,4.6,7.4,
20160102,15:00,34.5,-999,Variable,0,-999,0,94.0,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Scattered Clouds,0,43,91.4,33.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 020800Z VRB03KT 9999 FEW017 SCT040 33/19 Q1011 NOSIG,-9999.0,3.5,5.6,
20160102,15:30,34.5,-999,SSE,160,-999,0,94.0,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Scattered Clouds,0,43,91.4,33.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 020830Z 16005KT 9999 SCT020 33/19 Q1011 NOSIG,-9999.0,5.8,9.3,
20160102,16:00,34.1,-999,Variable,0,-999,0,93.4,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Scattered Clouds,0,49,89.6,32.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 020900Z VRB04KT 9999 SCT020 32/20 Q1012 NOSIG,-9999.0,4.6,7.4,
20160102,16:30,34.9,-999,Variable,0,-999,0,94.7,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Scattered Clouds,0,52,89.6,32.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 020930Z VRB03KT 9999 SCT020 32/21 Q1012 NOSIG,-9999.0,3.5,5.6,
20160102,17:00,33.7,-999,SW,220,-999,0,92.6,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Scattered Clouds,0,55,87.8,31.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 021000Z 22006KT 190V250 9999 SCT020 31/21 Q1012 NOSIG,-9999.0,6.9,11.1,
20160102,17:30,33.7,-999,WSW,240,-999,0,92.6,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Scattered Clouds,0,55,87.8,31.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 021030Z 24005KT 9999 SCT020 31/21 Q1012 NOSIG,-9999.0,5.8,9.3,
20160102,18:00,33.7,-999,South,180,-999,0,92.6,-9999.00,0,29.92,0,1013,0,partlycloudy,-9999.00,Scattered Clouds,0,55,87.8,31.0,21.0,0,69.8,5.0,8.0,-9999.0,METAR VVTS 021100Z 18006KT 140V220 8000 SCT020 31/21 Q1013 NOSIG,-9999.0,6.9,11.1,
20160102,18:30,32.4,-999,South,170,-999,0,90.4,-9999.00,0,29.92,0,1013,0,partlycloudy,-9999.00,Scattered Clouds,0,58,86.0,30.0,21.0,0,69.8,5.0,8.0,-9999.0,METAR VVTS 021130Z 17005KT 150V210 8000 SCT020 30/21 Q1013 NOSIG,-9999.0,5.8,9.3,
